,gameId,season_x,week,lastName,firstName,position,uniformNumber,opponent,team,att,comp,passYds,passTds,ints,sacks,sackYds,rush,rushYds,rushTds,rec,recYds,recTds,season_y,type,surface,temperature,conditions,windSpeed
0,4936,2020,1,Juszczyk,K,FB,40,Cardinals,49ers,0,0,0,0,0,0,0,1,7,0,1,41,0,2020.0,Regular,Grass,66.0,haze,6.0
1,4936,2020,1,Garoppolo,J,QB,10,Cardinals,49ers,33,19,259,2,0,3,16,1,9,0,0,0,0,2020.0,Regular,Grass,66.0,haze,6.0
2,4936,2020,1,Mostert,R,RB,43,Cardinals,49ers,0,0,0,0,0,0,0,15,56,0,4,95,1,2020.0,Regular,Grass,66.0,haze,6.0
3,4936,2020,1,McKinnon,J,RB,31,Cardinals,49ers,0,0,0,0,0,0,0,3,24,0,3,20,1,2020.0,Regular,Grass,66.0,haze,6.0
4,4936,2020,1,Coleman,T,RB,26,Cardinals,49ers,0,0,0,0,0,0,0,4,18,0,1,6,0,2020.0,Regular,Grass,66.0,haze,6.0
5,4936,2020,1,Kittle,George,TE,85,Cardinals,49ers,0,0,0,0,0,0,0,1,9,0,4,44,0,2020.0,Regular,Grass,66.0,haze,6.0
6,4936,2020,1,Reed,J,TE,86,Cardinals,49ers,0,0,0,0,0,0,0,0,0,0,2,12,0,2020.0,Regular,Grass,66.0,haze,6.0
7,4936,2020,1,Taylor,Trent,WR,81,Cardinals,49ers,0,0,0,0,0,0,0,0,0,0,2,7,0,2020.0,Regular,Grass,66.0,haze,6.0
8,4936,2020,1,Pettis,Dante,WR,18,Cardinals,49ers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,66.0,haze,6.0
9,4936,2020,1,Bourne,Kendrick,WR,84,Cardinals,49ers,0,0,0,0,0,0,0,0,0,0,2,34,0,2020.0,Regular,Grass,66.0,haze,6.0
10,4932,2020,1,Trubisky,Mitchell,QB,10,Lions,Bears,36,20,242,3,0,1,28,3,26,0,0,0,0,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
11,4932,2020,1,Montgomery,David,RB,32,Lions,Bears,0,0,0,0,0,0,0,13,64,0,1,10,0,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
12,4932,2020,1,Cohen,Tarik,RB,29,Lions,Bears,0,0,0,0,0,0,0,7,41,0,2,6,0,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
13,4932,2020,1,Graham,J,TE,80,Lions,Bears,0,0,0,0,0,0,0,0,0,0,3,25,1,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
14,4932,2020,1,Kmet,Cole,TE,85,Lions,Bears,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
15,4932,2020,1,Harris,D,TE,84,Lions,Bears,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
16,4932,2020,1,Robinson,A,WR,15,Lions,Bears,0,0,0,0,0,0,0,1,-1,0,5,74,0,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
17,4932,2020,1,Patterson,C,WR,84,Lions,Bears,0,0,0,0,0,0,0,4,19,0,1,12,0,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
18,4932,2020,1,Ginn,T,WR,19,Lions,Bears,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
19,4932,2020,1,Mooney,Darnell,WR,11,Lions,Bears,0,0,0,0,0,0,0,0,0,0,3,38,0,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
20,4932,2020,1,Miller,Anthony,WR,17,Lions,Bears,0,0,0,0,0,0,0,0,0,0,4,76,1,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
21,4932,2020,1,Wims,Javon,WR,83,Lions,Bears,0,0,0,0,0,0,0,0,0,0,1,1,1,2020.0,Regular,Turf-Dome,71.0,partly cloudy,14.0
22,4935,2020,1,Burrow,Joe,QB,9,Chargers,Bengals,36,23,193,0,1,3,20,8,46,1,0,0,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
23,4935,2020,1,Mixon,Joe,RB,28,Chargers,Bengals,0,0,0,0,0,0,0,19,69,0,1,2,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
24,4935,2020,1,Bernard,G,RB,25,Chargers,Bengals,0,0,0,0,0,0,0,1,7,0,4,21,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
25,4935,2020,1,Sample,Drew,TE,89,Chargers,Bengals,0,0,0,0,0,0,0,0,0,0,1,7,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
26,4935,2020,1,Uzomah,C,TE,87,Chargers,Bengals,0,0,0,0,0,0,0,0,0,0,4,45,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
27,4935,2020,1,Thomas,Michael,WR,31,Chargers,Bengals,0,0,0,0,0,0,0,0,0,0,2,17,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
28,4935,2020,1,Green,A,WR,18,Chargers,Bengals,0,0,0,0,0,0,0,0,0,0,5,51,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
29,4935,2020,1,Ross,John,WR,15,Chargers,Bengals,0,0,0,0,0,0,0,0,0,0,2,17,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
30,4935,2020,1,Erickson,A,WR,12,Chargers,Bengals,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
31,4935,2020,1,Boyd,T,WR,83,Chargers,Bengals,0,0,0,0,0,0,0,0,0,0,4,33,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
32,4926,2020,1,Allen,Josh,QB,17,Jets,Bills,46,33,312,2,0,3,6,14,57,1,0,0,0,2020.0,Regular,Grass,67.0,cloudy,15.0
33,4926,2020,1,Singletary,Devin,RB,26,Jets,Bills,0,0,0,0,0,0,0,9,30,0,5,23,0,2020.0,Regular,Grass,67.0,cloudy,15.0
34,4926,2020,1,Moss,Zack,RB,20,Jets,Bills,0,0,0,0,0,0,0,9,11,0,3,16,1,2020.0,Regular,Grass,67.0,cloudy,15.0
35,4926,2020,1,Knox,Dawson,TE,88,Jets,Bills,0,0,0,0,0,0,0,0,0,0,2,26,0,2020.0,Regular,Grass,67.0,cloudy,15.0
36,4926,2020,1,Roberts,A,WR,12,Jets,Bills,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,67.0,cloudy,15.0
37,4926,2020,1,Davis,Gabriel,WR,13,Jets,Bills,0,0,0,0,0,0,0,0,0,0,2,16,0,2020.0,Regular,Grass,67.0,cloudy,15.0
38,4926,2020,1,Diggs,S,WR,14,Jets,Bills,0,0,0,0,0,0,0,0,0,0,8,86,0,2020.0,Regular,Grass,67.0,cloudy,15.0
39,4926,2020,1,Brown,John,WR,12,Jets,Bills,0,0,0,0,0,0,0,0,0,0,6,70,1,2020.0,Regular,Grass,67.0,cloudy,15.0
40,4926,2020,1,Beasley,C,WR,11,Jets,Bills,0,0,0,0,0,0,0,0,0,0,4,58,0,2020.0,Regular,Grass,67.0,cloudy,15.0
41,4926,2020,1,McKenzie,Isaiah,WR,19,Jets,Bills,0,0,0,0,0,0,0,0,0,0,3,17,0,2020.0,Regular,Grass,67.0,cloudy,15.0
42,4940,2020,1,Lock,Drew,QB,3,Titans,Broncos,33,22,216,1,0,0,0,3,5,0,0,0,0,2020.0,Regular,Grass,74.0,clear sky,1.01
43,4940,2020,1,Gordon,M,RB,28,Titans,Broncos,0,0,0,0,0,0,0,15,78,1,3,8,0,2020.0,Regular,Grass,74.0,clear sky,1.01
44,4940,2020,1,Lindsay,Phillip,RB,30,Titans,Broncos,0,0,0,0,0,0,0,7,24,0,1,11,0,2020.0,Regular,Grass,74.0,clear sky,1.01
45,4940,2020,1,Freeman,Royce,RB,28,Titans,Broncos,0,0,0,0,0,0,0,1,0,0,1,12,0,2020.0,Regular,Grass,74.0,clear sky,1.01
46,4940,2020,1,Fant,Noah,TE,87,Titans,Broncos,0,0,0,0,0,0,0,0,0,0,5,81,1,2020.0,Regular,Grass,74.0,clear sky,1.01
47,4940,2020,1,Vannett,N,TE,81,Titans,Broncos,0,0,0,0,0,0,0,0,0,0,1,-6,0,2020.0,Regular,Grass,74.0,clear sky,1.01
48,4940,2020,1,Butt,Jake,TE,80,Titans,Broncos,0,0,0,0,0,0,0,0,0,0,1,0,0,2020.0,Regular,Grass,74.0,clear sky,1.01
49,4940,2020,1,Spencer,Diontae,WR,11,Titans,Broncos,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,74.0,clear sky,1.01
50,4940,2020,1,Patrick,Tim,WR,81,Titans,Broncos,0,0,0,0,0,0,0,0,0,0,4,29,0,2020.0,Regular,Grass,74.0,clear sky,1.01
51,4940,2020,1,Jeudy,Jerry,WR,10,Titans,Broncos,0,0,0,0,0,0,0,0,0,0,4,56,0,2020.0,Regular,Grass,74.0,clear sky,1.01
52,4940,2020,1,Cleveland,Tyrie,WR,16,Titans,Broncos,0,0,0,0,0,0,0,0,0,0,1,7,0,2020.0,Regular,Grass,74.0,clear sky,1.01
53,4940,2020,1,Hamilton,DaeSean,WR,17,Titans,Broncos,0,0,0,0,0,0,0,0,0,0,1,18,0,2020.0,Regular,Grass,74.0,clear sky,1.01
54,4929,2020,1,Johnson,D,CB,30,Ravens,Browns,0,0,0,0,0,0,0,1,5,0,0,0,0,2020.0,Regular,Turf,76.0,cloudy,5.0
55,4929,2020,1,Gillan,Jamie,K,7,Ravens,Browns,0,0,0,0,0,0,0,1,-2,0,0,0,0,2020.0,Regular,Turf,76.0,cloudy,5.0
56,4929,2020,1,Mayfield,Baker,QB,6,Ravens,Browns,39,21,189,1,1,2,21,2,3,0,0,0,0,2020.0,Regular,Turf,76.0,cloudy,5.0
57,4929,2020,1,Chubb,Nick,RB,24,Ravens,Browns,0,0,0,0,0,0,0,10,60,0,1,6,0,2020.0,Regular,Turf,76.0,cloudy,5.0
58,4929,2020,1,Hunt,Kareem,RB,27,Ravens,Browns,0,0,0,0,0,0,0,13,72,0,4,9,0,2020.0,Regular,Turf,76.0,cloudy,5.0
59,4929,2020,1,Bryant,Harrison,TE,88,Ravens,Browns,0,0,0,0,0,0,0,0,0,0,1,5,0,2020.0,Regular,Turf,76.0,cloudy,5.0
60,4929,2020,1,Hooper,A,TE,81,Ravens,Browns,0,0,0,0,0,0,0,0,0,0,2,15,0,2020.0,Regular,Turf,76.0,cloudy,5.0
61,4929,2020,1,Njoku,David,TE,85,Ravens,Browns,0,0,0,0,0,0,0,0,0,0,3,50,1,2020.0,Regular,Turf,76.0,cloudy,5.0
62,4929,2020,1,Carlson,Stephen,TE,89,Ravens,Browns,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,76.0,cloudy,5.0
63,4929,2020,1,Hodge,Khadarel,WR,11,Ravens,Browns,0,0,0,0,0,0,0,0,0,0,1,12,0,2020.0,Regular,Turf,76.0,cloudy,5.0
64,4929,2020,1,Landry,J,WR,14,Ravens,Browns,0,0,0,0,0,0,0,0,0,0,5,61,0,2020.0,Regular,Turf,76.0,cloudy,5.0
65,4929,2020,1,Beckham Jr.,O,WR,13,Ravens,Browns,0,0,0,0,0,0,0,0,0,0,3,22,0,2020.0,Regular,Turf,76.0,cloudy,5.0
66,4929,2020,1,Natson,JoJo,WR,19,Ravens,Browns,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,76.0,cloudy,5.0
67,4929,2020,1,Higgins,R,WR,81,Ravens,Browns,0,0,0,0,0,0,0,0,0,0,1,9,0,2020.0,Regular,Turf,76.0,cloudy,5.0
68,4937,2020,1,Brady,T,QB,12,Saints,Buccaneers,36,23,239,2,2,3,15,3,9,1,0,0,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
69,4937,2020,1,Jones,Ronald,RB,27,Saints,Buccaneers,0,0,0,0,0,0,0,17,66,0,2,16,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
70,4937,2020,1,Fournette,Leonard,RB,27,Saints,Buccaneers,0,0,0,0,0,0,0,5,5,0,1,14,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
71,4937,2020,1,McCoy,L,RB,29,Saints,Buccaneers,0,0,0,0,0,0,0,0,0,0,1,2,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
72,4937,2020,1,Gronkowski,R,TE,87,Saints,Buccaneers,0,0,0,0,0,0,0,0,0,0,2,11,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
73,4937,2020,1,Brate,C,TE,84,Saints,Buccaneers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
74,4937,2020,1,Howard,O.J.,TE,80,Saints,Buccaneers,0,0,0,0,0,0,0,0,0,0,4,36,1,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
75,4937,2020,1,Mickens,Jaydon,WR,85,Saints,Buccaneers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
76,4937,2020,1,Godwin,Chris,WR,12,Saints,Buccaneers,0,0,0,0,0,0,0,0,0,0,6,79,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
77,4937,2020,1,Miller,Scott,WR,10,Saints,Buccaneers,0,0,0,0,0,0,0,1,6,0,5,73,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
78,4937,2020,1,Evans,M,WR,13,Saints,Buccaneers,0,0,0,0,0,0,0,0,0,0,1,2,1,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
79,4937,2020,1,Watson,Justin,WR,17,Saints,Buccaneers,0,0,0,0,0,0,0,0,0,0,1,6,0,2020.0,Regular,Turf-Dome,86.0,partly cloudy,14.0
80,4936,2020,1,Murray,Kyler,QB,1,49ers,Cardinals,40,26,230,1,1,2,6,13,91,1,0,0,0,2020.0,Regular,Grass,66.0,haze,6.0
81,4936,2020,1,Streveler,Chris,QB,15,49ers,Cardinals,0,0,0,0,0,0,0,1,3,0,0,0,0,2020.0,Regular,Grass,66.0,haze,6.0
82,4936,2020,1,Drake,K,RB,32,49ers,Cardinals,0,0,0,0,0,0,0,16,60,1,2,5,0,2020.0,Regular,Grass,66.0,haze,6.0
83,4936,2020,1,Edmonds,Chase,RB,29,49ers,Cardinals,0,0,0,0,0,0,0,6,26,0,3,19,1,2020.0,Regular,Grass,66.0,haze,6.0
84,4936,2020,1,Williams,M,TE,87,49ers,Cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,66.0,haze,6.0
85,4936,2020,1,Arnold,Dan,TE,85,49ers,Cardinals,0,0,0,0,0,0,0,0,0,0,2,21,0,2020.0,Regular,Grass,66.0,haze,6.0
86,4936,2020,1,Daniels,Darrell,TE,81,49ers,Cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,66.0,haze,6.0
87,4936,2020,1,Hopkins,D,WR,10,49ers,Cardinals,0,0,0,0,0,0,0,0,0,0,14,151,0,2020.0,Regular,Grass,66.0,haze,6.0
88,4936,2020,1,Fitzgerald,L,WR,11,49ers,Cardinals,0,0,0,0,0,0,0,0,0,0,4,34,0,2020.0,Regular,Grass,66.0,haze,6.0
89,4936,2020,1,Kirk,Christian,WR,13,49ers,Cardinals,0,0,0,0,0,0,0,0,0,0,1,0,0,2020.0,Regular,Grass,66.0,haze,6.0
90,4935,2020,1,Taylor,T,QB,2,Bengals,Chargers,30,16,208,0,0,2,1,6,7,0,0,0,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
91,4935,2020,1,Ekeler,Austin,RB,30,Bengals,Chargers,0,0,0,0,0,0,0,19,84,0,1,3,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
92,4935,2020,1,Jackson,Justin,RB,32,Bengals,Chargers,0,0,0,0,0,0,0,2,4,0,0,0,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
93,4935,2020,1,Kelley,Joshua,RB,27,Bengals,Chargers,0,0,0,0,0,0,0,12,60,1,0,0,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
94,4935,2020,1,Henry,H,TE,86,Bengals,Chargers,0,0,0,0,0,0,0,0,0,0,5,73,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
95,4935,2020,1,Green,V,TE,85,Bengals,Chargers,0,0,0,0,0,0,0,0,0,0,1,10,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
96,4935,2020,1,Allen,K,WR,13,Bengals,Chargers,0,0,0,0,0,0,0,0,0,0,4,37,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
97,4935,2020,1,Williams,Mike,WR,81,Bengals,Chargers,0,0,0,0,0,0,0,0,0,0,4,69,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
98,4935,2020,1,Reed,Joe,WR,12,Bengals,Chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
99,4935,2020,1,Guyton,Jalen,WR,8,Bengals,Chargers,0,0,0,0,0,0,0,0,0,0,1,16,0,2020.0,Regular,Turf,83.0,partly cloudy,6.0
100,4925,2020,1,Sherman,A,FB,35,Texans,Chiefs,0,0,0,0,0,0,0,1,2,0,0,0,0,2020.0,Regular,Grass,56.0,cloudy,7.0
101,4925,2020,1,Mahomes,Patrick,QB,15,Texans,Chiefs,32,24,211,3,0,1,8,0,0,0,0,0,0,2020.0,Regular,Grass,56.0,cloudy,7.0
102,4925,2020,1,Edwards-Helaire,Clyde,RB,25,Texans,Chiefs,0,0,0,0,0,0,0,25,138,1,0,0,0,2020.0,Regular,Grass,56.0,cloudy,7.0
103,4925,2020,1,Williams,Darrel,RB,31,Texans,Chiefs,0,0,0,0,0,0,0,7,23,0,2,7,0,2020.0,Regular,Grass,56.0,cloudy,7.0
104,4925,2020,1,Kelce,T,TE,87,Texans,Chiefs,0,0,0,0,0,0,0,0,0,0,6,50,1,2020.0,Regular,Grass,56.0,cloudy,7.0
105,4925,2020,1,Hardman,Mecole,WR,17,Texans,Chiefs,0,0,0,0,0,0,0,0,0,0,1,6,0,2020.0,Regular,Grass,56.0,cloudy,7.0
106,4925,2020,1,Robinson,D,WR,14,Texans,Chiefs,0,0,0,0,0,0,0,0,0,0,3,20,0,2020.0,Regular,Grass,56.0,cloudy,7.0
107,4925,2020,1,Hill,T,WR,10,Texans,Chiefs,0,0,0,0,0,0,0,0,0,0,5,46,1,2020.0,Regular,Grass,56.0,cloudy,7.0
108,4925,2020,1,Watkins,S,WR,14,Texans,Chiefs,0,0,0,0,0,0,0,1,3,0,7,82,1,2020.0,Regular,Grass,56.0,cloudy,7.0
109,4930,2020,1,Rivers,P,QB,17,Jaguars,Colts,46,36,363,1,2,0,0,1,3,0,0,0,0,2020.0,Regular,Grass,80.0,cloudy,3.0
110,4930,2020,1,Brissett,J,QB,7,Jaguars,Colts,0,0,0,0,0,1,6,0,0,0,0,0,0,2020.0,Regular,Grass,80.0,cloudy,3.0
111,4930,2020,1,Mack,Marlon,RB,25,Jaguars,Colts,0,0,0,0,0,0,0,4,26,0,3,30,0,2020.0,Regular,Grass,80.0,cloudy,3.0
112,4930,2020,1,Hines,Nyheim,RB,21,Jaguars,Colts,0,0,0,0,0,0,0,7,28,1,8,45,1,2020.0,Regular,Grass,80.0,cloudy,3.0
113,4930,2020,1,Taylor,Jonathan,RB,28,Jaguars,Colts,0,0,0,0,0,0,0,9,22,0,6,67,0,2020.0,Regular,Grass,80.0,cloudy,3.0
114,4930,2020,1,Doyle,J,TE,84,Jaguars,Colts,0,0,0,0,0,0,0,0,0,0,3,49,0,2020.0,Regular,Grass,80.0,cloudy,3.0
115,4930,2020,1,Alie-Cox,Mo,TE,81,Jaguars,Colts,0,0,0,0,0,0,0,0,0,0,2,20,0,2020.0,Regular,Grass,80.0,cloudy,3.0
116,4930,2020,1,Dulin,Ashton,WR,16,Jaguars,Colts,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,80.0,cloudy,3.0
117,4930,2020,1,Campbell,Parris,WR,15,Jaguars,Colts,0,0,0,0,0,0,0,1,9,0,6,71,0,2020.0,Regular,Grass,80.0,cloudy,3.0
118,4930,2020,1,Pittman,Michael,WR,11,Jaguars,Colts,0,0,0,0,0,0,0,0,0,0,2,10,0,2020.0,Regular,Grass,80.0,cloudy,3.0
119,4930,2020,1,Pascal,Zach,WR,14,Jaguars,Colts,0,0,0,0,0,0,0,0,0,0,2,18,0,2020.0,Regular,Grass,80.0,cloudy,3.0
120,4930,2020,1,Hilton,T,WR,13,Jaguars,Colts,0,0,0,0,0,0,0,0,0,0,4,53,0,2020.0,Regular,Grass,80.0,cloudy,3.0
121,4938,2020,1,Prescott,D,QB,4,Rams,Cowboys,39,25,266,1,0,3,22,3,30,0,0,0,0,2020.0,Regular,Turf-Dome,72.0,cloudy,7.0
122,4938,2020,1,Elliott,E,RB,21,Rams,Cowboys,0,0,0,0,0,0,0,22,96,1,3,31,1,2020.0,Regular,Turf-Dome,72.0,cloudy,7.0
123,4938,2020,1,Pollard,Tony,RB,20,Rams,Cowboys,0,0,0,0,0,0,0,2,10,0,2,22,0,2020.0,Regular,Turf-Dome,72.0,cloudy,7.0
124,4938,2020,1,Jarwin,Blake,TE,89,Rams,Cowboys,0,0,0,0,0,0,0,0,0,0,1,12,0,2020.0,Regular,Turf-Dome,72.0,cloudy,7.0
125,4938,2020,1,Schultz,Dalton,TE,86,Rams,Cowboys,0,0,0,0,0,0,0,0,0,0,1,11,0,2020.0,Regular,Turf-Dome,72.0,cloudy,7.0
126,4938,2020,1,Cooper,A,WR,89,Rams,Cowboys,0,0,0,0,0,0,0,0,0,0,10,81,0,2020.0,Regular,Turf-Dome,72.0,cloudy,7.0
127,4938,2020,1,Gallup,Michael,WR,13,Rams,Cowboys,0,0,0,0,0,0,0,0,0,0,3,50,0,2020.0,Regular,Turf-Dome,72.0,cloudy,7.0
128,4938,2020,1,Lamb,CeeDee,WR,88,Rams,Cowboys,0,0,0,0,0,0,0,0,0,0,5,59,0,2020.0,Regular,Turf-Dome,72.0,cloudy,7.0
129,4938,2020,1,Wilson,Cedrick,WR,16,Rams,Cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf-Dome,72.0,cloudy,7.0
130,4934,2020,1,Fitzpatrick,R,QB,12,Patriots,Dolphins,30,20,191,0,3,1,9,5,18,0,0,0,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
131,4934,2020,1,Howard,J,RB,24,Patriots,Dolphins,0,0,0,0,0,0,0,8,7,1,0,0,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
132,4934,2020,1,Laird,Patrick,RB,42,Patriots,Dolphins,0,0,0,0,0,0,0,0,0,0,2,9,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
133,4934,2020,1,Gaskin,Myles,RB,37,Patriots,Dolphins,0,0,0,0,0,0,0,9,40,0,4,26,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
134,4934,2020,1,Breida,Matt,RB,22,Patriots,Dolphins,0,0,0,0,0,0,0,5,22,0,0,0,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
135,4934,2020,1,Gesicki,Mike,TE,86,Patriots,Dolphins,0,0,0,0,0,0,0,0,0,0,3,30,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
136,4934,2020,1,Parker,D,WR,11,Patriots,Dolphins,0,0,0,0,0,0,0,0,0,0,4,47,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
137,4934,2020,1,Ford,Isaiah,WR,15,Patriots,Dolphins,0,0,0,0,0,0,0,0,0,0,2,13,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
138,4934,2020,1,Williams,Preston,WR,18,Patriots,Dolphins,0,0,0,0,0,0,0,0,0,0,2,41,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
139,4934,2020,1,Grant,J,WR,19,Patriots,Dolphins,0,0,0,0,0,0,0,0,0,0,3,25,0,2020.0,Regular,Turf,70.0,partly cloudy,8.0
140,4928,2020,1,Wentz,C,QB,11,Washington,Eagles,42,24,270,2,2,8,62,1,2,0,0,0,0,2020.0,Regular,Grass,76.0,cloudy,5.0
141,4928,2020,1,Scott,Boston,RB,49,Washington,Eagles,0,0,0,0,0,0,0,9,35,0,2,19,0,2020.0,Regular,Grass,76.0,cloudy,5.0
142,4928,2020,1,Clement,Corey,RB,30,Washington,Eagles,0,0,0,0,0,0,0,6,19,0,2,2,0,2020.0,Regular,Grass,76.0,cloudy,5.0
143,4928,2020,1,Huntley,Jason,RB,32,Washington,Eagles,0,0,0,0,0,0,0,1,1,0,0,0,0,2020.0,Regular,Grass,76.0,cloudy,5.0
144,4928,2020,1,Goedert,Dallas,TE,88,Washington,Eagles,0,0,0,0,0,0,0,0,0,0,8,101,1,2020.0,Regular,Grass,76.0,cloudy,5.0
145,4928,2020,1,Ertz,Z,TE,86,Washington,Eagles,0,0,0,0,0,0,0,0,0,0,3,18,1,2020.0,Regular,Grass,76.0,cloudy,5.0
146,4928,2020,1,Reagor,Jalen,WR,18,Washington,Eagles,0,0,0,0,0,0,0,0,0,0,1,55,0,2020.0,Regular,Grass,76.0,cloudy,5.0
147,4928,2020,1,Jackson,D,WR,82,Washington,Eagles,0,0,0,0,0,0,0,0,0,0,2,46,0,2020.0,Regular,Grass,76.0,cloudy,5.0
148,4928,2020,1,Hightower,John,WR,82,Washington,Eagles,0,0,0,0,0,0,0,0,0,0,1,-2,0,2020.0,Regular,Grass,76.0,cloudy,5.0
149,4928,2020,1,Ward Jr.,Greg,WR,84,Washington,Eagles,0,0,0,0,0,0,0,0,0,0,5,31,0,2020.0,Regular,Grass,76.0,cloudy,5.0
150,4933,2020,1,Neasman,Sharrod,DB,41,Seahawks,Falcons,0,0,0,0,0,0,0,1,2,0,0,0,0,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
151,4933,2020,1,Ryan,M,QB,2,Seahawks,Falcons,54,37,450,2,1,2,16,1,-1,0,0,0,0,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
152,4933,2020,1,Gurley,T,RB,30,Seahawks,Falcons,0,0,0,0,0,0,0,14,56,1,2,1,0,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
153,4933,2020,1,Hill,Brian,RB,32,Seahawks,Falcons,0,0,0,0,0,0,0,3,12,0,2,8,0,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
154,4933,2020,1,Smith,Ito,RB,25,Seahawks,Falcons,0,0,0,0,0,0,0,1,4,0,3,2,0,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
155,4933,2020,1,Hurst,Hayden,TE,81,Seahawks,Falcons,0,0,0,0,0,0,0,0,0,0,3,38,0,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
156,4933,2020,1,Stocker,L,TE,88,Seahawks,Falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
157,4933,2020,1,Jones,J,WR,19,Seahawks,Falcons,0,0,0,0,0,0,0,0,0,0,9,157,0,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
158,4933,2020,1,Ridley,Calvin,WR,18,Seahawks,Falcons,0,0,0,0,0,0,0,1,-1,0,9,130,2,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
159,4933,2020,1,Gage,Russell,WR,83,Seahawks,Falcons,0,0,0,0,0,0,0,0,0,0,9,114,0,2020.0,Regular,Turf-Roof,80.0,cloudy,7.0
